customer_id_original;full_name;city;state;zipcode;rfm_id;created_at;updated_at
10514;Mary Page;Riverside;CA;92503;4;17/03/2025 19:24;03/04/2025 19:24
10515;David Smith;New Orleans;LA;70122;4;05/02/2026 9:58;16/02/2026 9:58
10516;Donald Lyons;Buffalo;NY;14215;4;22/03/2025 22:47;04/04/2025 22:47
10517;Mary Smith;Caguas;PR;725;5;01/05/2025 15:25;02/05/2025 15:25
10518;Jesse Dawson;Rialto;CA;92376;6;14/04/2025 22:37;29/04/2025 22:37
10519;Mary Smith;Caguas;PR;725;5;25/02/2025 0:38;04/03/2025 0:38
10520;Jeremy Williams;Kent;WA;98031;5;26/07/2025 10:46;02/08/2025 10:46
10521;Mary Wood;Caguas;PR;725;3;28/11/2025 22:19;16/12/2025 22:19
10522;Andrew Smith;Chicago;IL;60620;5;15/12/2025 16:34;21/12/2025 16:34
10523;Mary Rose;Chicago;IL;60634;4;22/10/2025 19:56;05/11/2025 19:56
10524;Sharon Smith;Asheboro;NC;27203;5;25/04/2025 20:38;06/05/2025 20:38
10525;Mary Lopez;Caguas;PR;725;4;10/05/2025 3:24;11/05/2025 3:24
10526;Margaret Juarez;Citrus Heights;CA;95610;2;12/03/2025 5:46;28/03/2025 5:46
10527;Billy Sparks;Caguas;PR;725;1;23/07/2025 12:28;24/07/2025 12:28
10528;Mary Smith;Tucson;AZ;85746;5;28/03/2025 15:12;02/04/2025 15:12
10529;Barbara Nixon;Caguas;PR;725;1;14/07/2025 3:38;15/07/2025 3:38
10530;Mary Smith;Lake Forest;CA;92630;4;01/03/2025 7:11;17/03/2025 7:11
10531;Jennifer Palmer;Caguas;PR;725;6;23/11/2025 18:05;28/11/2025 18:05
10532;Mary Conner;Columbus;OH;43229;3;16/02/2025 1:27;17/02/2025 1:27
10533;Michael Smith;Caguas;PR;725;6;27/11/2025 19:44;14/12/2025 19:44
10534;Mary Brooks;Eugene;OR;97405;4;17/07/2025 19:00;28/07/2025 19:00
10535;Paul Smith;Caguas;PR;725;5;14/10/2025 13:38;23/10/2025 13:38
10536;Michelle Massey;Medford;MA;2155;2;26/03/2026 21:13;13/04/2026 21:13
10537;Mary Smith;Glen Burnie;MD;21061;5;24/02/2026 1:23;11/03/2026 1:23
10538;Evelyn Gomez;Caguas;PR;725;6;06/12/2025 15:56;15/12/2025 15:56
10539;Mary Copeland;Hollister;CA;95023;2;20/04/2025 10:31;21/04/2025 10:31
10540;Virginia Zuniga;Virginia Beach;VA;23455;3;04/07/2025 21:21;19/07/2025 21:21
10541;Howard Smith;Caguas;PR;725;3;21/10/2025 21:02;29/10/2025 21:02
10542;Mary Tyler;Los Angeles;CA;90034;6;13/02/2025 0:53;23/02/2025 0:53
10543;Jonathan Smith;Cleveland;OH;44109;2;05/04/2025 14:43;18/04/2025 14:43
10544;Mary Holland;Caguas;PR;725;5;22/07/2025 12:26;03/08/2025 12:26
10545;Kenneth Smith;West Chester;PA;19380;1;12/09/2025 3:27;21/09/2025 3:27
10546;Mary Taylor;Caguas;PR;725;4;09/04/2025 14:11;19/04/2025 14:11
10547;Amy Ruiz;Bronx;NY;10473;5;21/07/2025 9:24;09/08/2025 9:24
10548;Mary Guerrero;Caguas;PR;725;6;17/01/2025 18:53;26/01/2025 18:53
10549;Mary Atkinson;Baltimore;MD;21206;3;13/03/2026 3:51;25/03/2026 3:51
10550;Elizabeth Smith;Caguas;PR;725;4;09/07/2025 20:03;28/07/2025 20:03
10551;Jacqueline Williams;Tucson;AZ;85713;2;25/10/2025 15:44;31/10/2025 15:44
10552;Mary Finley;Caguas;PR;725;4;17/01/2025 0:30;31/01/2025 0:30
10553;Michael Shea;Salem;OR;97303;4;09/12/2025 21:36;26/12/2025 21:36
10554;Justin Smith;Caguas;PR;725;4;17/12/2025 2:20;05/01/2026 2:20
10555;Mary Howell;Van Nuys;CA;91405;3;11/03/2026 8:47;20/03/2026 8:47
10556;Mary Smith;Caguas;PR;725;2;07/06/2025 15:22;09/06/2025 15:22
10557;Rebecca Contreras;Philadelphia;PA;19140;3;25/07/2025 11:11;28/07/2025 11:11
10558;Christine Smith;Kailua;HI;96734;6;01/08/2025 19:16;10/08/2025 19:16
10559;Mary Jones;Caguas;PR;725;6;31/12/2025 4:23;09/01/2026 4:23
10560;Diana Owens;Redmond;WA;98052;3;29/01/2026 2:33;07/02/2026 2:33
10561;Mary Smith;Plainfield;IL;60544;5;12/10/2025 16:56;17/10/2025 16:56
10562;Bruce Hester;Caguas;PR;725;2;17/01/2025 21:24;31/01/2025 21:24
10563;Mary Smith;Hollywood;FL;33023;1;27/11/2025 11:51;29/11/2025 11:51
10564;Ralph Oliver;Caguas;PR;725;5;07/03/2025 6:41;27/03/2025 6:41
10565;Mary Velasquez;Jacksonville;FL;32210;2;04/03/2025 3:42;12/03/2025 3:42
10566;John Mckee;Los Angeles;CA;90007;5;13/01/2026 1:01;30/01/2026 1:01
10567;Diana Smith;Caguas;PR;725;3;16/02/2026 22:29;03/03/2026 22:29
10568;Terry Wilson;Stamford;CT;6902;3;20/10/2025 2:44;21/10/2025 2:44
10569;Mary Smith;Normal;IL;61761;3;10/02/2025 0:57;11/02/2025 0:57
10570;William Moore;Caguas;PR;725;2;15/03/2026 15:23;15/03/2026 15:23
10571;Sharon Ingram;Caguas;PR;725;6;13/12/2025 0:18;24/12/2025 0:18
10572;Mary Smith;Chicago;IL;60625;2;25/05/2025 11:04;11/06/2025 11:04
10573;Roger Jackson;New York;NY;10040;6;21/08/2025 2:15;24/08/2025 2:15
10574;Phillip Gonzalez;Caguas;PR;725;5;18/03/2025 17:43;18/03/2025 17:43
10575;Mary Vargas;Ontario;CA;91762;5;03/03/2026 13:03;13/03/2026 13:03
10576;Richard Smith;Caguas;PR;725;2;31/01/2026 18:35;15/02/2026 18:35
10577;Jennifer Fuentes;New York;NY;10003;1;03/01/2025 22:14;21/01/2025 22:14
10578;Karen Smith;Caguas;PR;725;5;28/06/2025 14:32;30/06/2025 14:32
10579;Mary Bishop;Fontana;CA;92335;2;16/05/2025 13:27;21/05/2025 13:27
10580;Andrew Smith;Poway;CA;92064;4;29/08/2025 14:08;13/09/2025 14:08
10581;Timothy Snyder;Phoenix;AZ;85035;5;22/08/2025 23:37;24/08/2025 23:37
10582;Mary Ryan;Caguas;PR;725;1;05/03/2026 20:30;22/03/2026 20:30
10583;Ryan Gay;Tustin;CA;92780;6;21/03/2026 6:02;06/04/2026 6:02
10584;Mary Smith;Los Angeles;CA;90007;3;16/03/2025 8:17;28/03/2025 8:17
10585;Michael Keller;Caguas;PR;725;4;22/01/2026 19:48;28/01/2026 19:48
10586;Anna Burgess;Huntington Station;NY;11746;2;16/02/2026 9:19;07/03/2026 9:19
10587;Mary Smith;Milford;CT;6460;6;22/06/2025 5:01;12/07/2025 5:01
10588;Jessica Newton;Caguas;PR;725;4;17/01/2025 20:35;31/01/2025 20:35
10589;Mary Smith;Levittown;NY;11756;6;23/04/2025 11:34;10/05/2025 11:34
10590;James Camacho;Caguas;PR;725;6;30/03/2026 3:12;10/04/2026 3:12
10591;Deborah Humphrey;Plymouth;MA;2360;5;10/06/2025 8:12;11/06/2025 8:12
10592;Ethan Smith;Chicago;IL;60616;5;11/07/2025 10:33;23/07/2025 10:33
10593;Mary Phillips;Caguas;PR;725;4;26/12/2025 14:25;29/12/2025 14:25
10594;Pamela Escobar;Oakland;CA;94601;3;29/04/2025 2:11;07/05/2025 2:11
10595;Mary Smith;Caguas;PR;725;1;14/02/2025 23:19;27/02/2025 23:19
10596;David Moss;Milford;CT;6460;2;06/06/2025 1:52;09/06/2025 1:52
10597;Elizabeth Raymond;Memphis;TN;38116;4;19/10/2025 16:39;08/11/2025 16:39
10598;Jason Smith;Caguas;PR;725;1;12/02/2026 2:16;25/02/2026 2:16
10599;Mary Jordan;Doylestown;PA;18901;6;14/08/2025 6:00;02/09/2025 6:00
10600;David Calderon;Caguas;PR;725;4;13/01/2026 19:14;27/01/2026 19:14
10601;Patrick Mayo;Walnut;CA;91789;3;22/11/2025 5:11;09/12/2025 5:11
10602;Mary Smith;Memphis;TN;38128;4;26/06/2025 17:09;07/07/2025 17:09
10603;Mary Hendricks;Caguas;PR;725;4;28/02/2025 7:20;09/03/2025 7:20
10604;Jennifer Smith;Fayetteville;NC;28314;4;24/10/2025 2:19;08/11/2025 2:19
10605;Elizabeth Stewart;Caguas;PR;725;4;17/03/2025 10:22;18/03/2025 10:22
10606;Mary Smith;Littleton;CO;80126;5;21/02/2026 17:39;01/03/2026 17:39
10607;Matthew Romero;Manati;PR;674;3;22/08/2025 17:16;05/09/2025 17:16
10608;Ralph Kidd;Caguas;PR;725;5;21/04/2025 14:13;05/05/2025 14:13
10609;Mary Smith;Ontario;CA;91761;5;30/06/2025 6:05;04/07/2025 6:05
10610;Nancy Bryant;Caguas;PR;725;6;23/08/2025 2:40;27/08/2025 2:40
10611;Laura Mcgee;Taunton;MA;2780;1;26/05/2025 20:47;28/05/2025 20:47
10612;Anna Smith;Cleveland;OH;44118;5;08/01/2025 21:19;15/01/2025 21:19
10613;Mary Haynes;Caguas;PR;725;5;22/03/2025 13:52;27/03/2025 13:52
10614;James Smith;Union City;NJ;7087;2;28/10/2025 21:09;30/10/2025 21:09
10615;Angela Howard;Escondido;CA;92027;1;05/03/2025 10:07;06/03/2025 10:07
10616;Mary Little;Caguas;PR;725;1;01/01/2025 21:48;05/01/2025 21:48
10617;Ruth Smith;Brooklyn;NY;11204;6;02/02/2026 11:11;08/02/2026 11:11
10618;Mary Ortega;Dallas;TX;75243;4;16/07/2025 8:59;01/08/2025 8:59
10619;Shirley Smith;North Tonawanda;NY;14120;2;16/12/2025 11:12;30/12/2025 11:12
10620;Mary Smith;Caguas;PR;725;2;11/02/2025 1:51;20/02/2025 1:51
10621;Kevin Wright;Miami;FL;33177;2;10/01/2026 20:44;21/01/2026 20:44
10622;Mary Hoover;Caguas;PR;725;5;06/07/2025 14:43;18/07/2025 14:43
10623;Joshua Mckenzie;Mililani;HI;96789;5;21/02/2025 9:43;22/02/2025 9:43
10624;Mary Smith;Caguas;PR;725;5;30/06/2025 12:34;20/07/2025 12:34
10625;Mark Davis;San Diego;CA;92115;2;21/03/2026 11:28;29/03/2026 11:28
10626;Emma Anderson;Caguas;PR;725;1;17/02/2026 5:06;06/03/2026 5:06
10627;Jerry Smith;Union City;NJ;7087;4;20/10/2025 5:41;02/11/2025 5:41
10628;Mary Aguilar;Ontario;CA;91764;2;27/02/2026 17:47;13/03/2026 17:47
10629;Robert Smith;Caguas;PR;725;2;22/10/2025 22:25;02/11/2025 22:25
10630;Karen Burke;Mayaguez;PR;680;2;08/11/2025 14:45;23/11/2025 14:45
10631;Frances Smith;Union;NJ;7083;3;29/10/2025 10:16;09/11/2025 10:16
10632;Mary Williams;Escondido;CA;92025;1;29/07/2025 7:16;14/08/2025 7:16
10633;Joyce Garcia;Caguas;PR;725;6;30/12/2025 17:45;13/01/2026 17:45
10634;Mary King;Laguna Niguel;CA;92677;3;26/07/2025 5:47;05/08/2025 5:47
10635;Donna Torres;Caguas;PR;725;1;09/03/2026 22:50;24/03/2026 22:50
10636;Mary Harvey;New Albany;IN;47150;1;19/12/2025 18:36;05/01/2026 18:36
10637;Matthew Smith;Seattle;WA;98115;3;17/03/2025 7:52;27/03/2025 7:52
10638;Laura Young;Caguas;PR;725;6;13/01/2025 11:06;23/01/2025 11:06
10639;Mary Farley;San Francisco;CA;94110;4;12/11/2025 23:44;21/11/2025 23:44
10640;Julie Smith;Los Angeles;CA;90004;4;25/04/2025 21:17;29/04/2025 21:17
10641;Mary Hodges;Irving;TX;75060;4;25/07/2025 4:35;11/08/2025 4:35
10642;James Smith;Caguas;PR;725;4;01/03/2026 16:17;13/03/2026 16:17
10643;Katherine Delgado;Escondido;CA;92025;4;15/02/2025 18:10;22/02/2025 18:10
10644;Larry Smith;Caguas;PR;725;4;23/06/2025 9:07;04/07/2025 9:07
10645;Julie Mays;Brooklyn;NY;11204;6;09/05/2025 10:25;19/05/2025 10:25
10646;Mary Smith;Caguas;PR;725;2;08/04/2025 11:28;27/04/2025 11:28
10647;Amy Johnson;Chicago;IL;60622;2;01/05/2025 3:00;01/05/2025 3:00
10648;Mary Smith;Los Angeles;CA;90007;4;22/11/2025 8:57;29/11/2025 8:57
10649;Helen Gonzalez;Caguas;PR;725;1;10/02/2026 11:59;14/02/2026 11:59
10650;Donna Carter;Redmond;WA;98052;2;14/01/2026 3:06;29/01/2026 3:06
10651;Anna George;Caguas;PR;725;1;26/10/2025 9:31;02/11/2025 9:31
10652;Tammy Smith;Lenoir;NC;28645;2;17/08/2025 10:35;30/08/2025 10:35
10653;Mary Smith;Caguas;PR;725;4;25/03/2025 16:38;05/04/2025 16:38
10654;Jacob Lee;San Diego;CA;92105;5;28/03/2026 12:01;03/04/2026 12:01
10655;Larry Bass;Caguas;PR;725;5;07/10/2025 5:14;09/10/2025 5:14
10656;Mary Smith;Philadelphia;PA;19143;1;14/02/2025 13:25;23/02/2025 13:25
10657;Bryan Jackson;Anaheim;CA;92802;4;08/02/2026 14:58;22/02/2026 14:58
10658;Mary Smith;Caguas;PR;725;4;28/01/2026 20:53;31/01/2026 20:53
10659;Barbara Beck;Newark;NJ;7105;1;13/10/2025 8:41;26/10/2025 8:41
10660;Zachary Smith;Caguas;PR;725;4;06/04/2025 10:45;10/04/2025 10:45
10661;Mary Cunningham;Fremont;CA;94536;2;31/12/2025 17:13;02/01/2026 17:13
10662;Karen Smith;Sunnyvale;CA;94087;6;31/10/2025 1:33;06/11/2025 1:33
10663;Nathan Rodriguez;Caguas;PR;725;1;02/09/2025 20:31;12/09/2025 20:31
10664;Mary Bush;San Ramon;CA;94583;3;05/03/2025 16:20;10/03/2025 16:20
10665;Sean Smith;Caguas;PR;725;4;10/01/2025 16:45;18/01/2025 16:45
10666;Mary Thomas;Anaheim;CA;92802;3;04/01/2025 9:26;16/01/2025 9:26
10667;Walter Prince;Methuen;MA;1844;2;27/04/2025 4:28;08/05/2025 4:28
10668;Mary Smith;Caguas;PR;725;6;03/09/2025 6:13;03/09/2025 6:13
10669;Michael Cowan;Quincy;IL;62301;2;29/09/2025 16:27;15/10/2025 16:27
10670;Mary Smith;Caguas;PR;725;5;25/09/2025 4:41;25/09/2025 4:41
10671;Timothy Moses;Long Beach;CA;90805;4;06/07/2025 23:19;15/07/2025 23:19
10672;Mary Smith;Los Angeles;CA;90043;4;24/11/2025 16:03;09/12/2025 16:03
10673;William Garcia;Caguas;PR;725;5;01/05/2025 2:56;12/05/2025 2:56
10674;George Morton;Bronx;NY;10466;3;01/04/2025 7:03;01/04/2025 7:03
10675;Brenda Smith;Caguas;PR;725;2;03/11/2025 2:18;13/11/2025 2:18
10676;Madison Jackson;Quincy;IL;62301;4;03/04/2025 20:42;13/04/2025 20:42
10677;Mary Smith;Caguas;PR;725;2;13/11/2025 14:52;16/11/2025 14:52
10678;Martha Prince;Amarillo;TX;79109;1;11/10/2025 2:23;11/10/2025 2:23
10679;Mary Smith;Caguas;PR;725;1;30/11/2025 5:34;10/12/2025 5:34
10680;Amy Alvarez;Fontana;CA;92335;6;29/01/2025 16:47;07/02/2025 16:47
10681;Mary Hatfield;Alameda;CA;94501;5;05/01/2025 6:39;20/01/2025 6:39
10682;Phillip Smith;Salem;OR;97301;1;05/01/2026 9:16;18/01/2026 9:16
10683;Mary Henry;Caguas;PR;725;3;16/01/2026 21:58;20/01/2026 21:58
10684;John Smith;Miami;FL;33161;2;21/09/2025 14:35;08/10/2025 14:35
10685;Amy Walker;San Jose;CA;95116;4;19/11/2025 3:19;02/12/2025 3:19
10686;Mary Contreras;Greensboro;NC;27410;1;21/03/2026 16:08;10/04/2026 16:08
10687;George Weeks;Hialeah;FL;33010;3;13/01/2025 12:05;31/01/2025 12:05
10688;Pamela Rivers;Caguas;PR;725;1;15/09/2025 20:37;21/09/2025 20:37
10689;Mary Smith;Las Vegas;NV;89108;6;23/08/2025 0:23;29/08/2025 0:23
10690;Michael Gonzalez;Spring Valley;NY;10977;4;18/07/2025 17:57;19/07/2025 17:57
10691;Charles Lester;Caguas;PR;725;4;20/02/2026 4:50;11/03/2026 4:50
10692;Sharon Smith;Mission;TX;78572;2;11/09/2025 15:00;26/09/2025 15:00
10693;Andrea Sparks;Hanover;PA;17331;2;17/02/2026 4:12;23/02/2026 4:12
10694;Mary Dunlap;Caguas;PR;725;6;13/08/2025 13:32;13/08/2025 13:32
10695;Andrew Smith;Chicago;IL;60647;6;30/07/2025 9:10;31/07/2025 9:10
10696;Mary Taylor;Waipahu;HI;96797;3;27/10/2025 11:23;14/11/2025 11:23
10697;Jennifer Delacruz;San Diego;CA;92117;1;23/01/2026 0:23;05/02/2026 0:23
10698;Bobby Smith;La Mirada;CA;90638;4;30/09/2025 5:37;01/10/2025 5:37
10699;Mary Lee;Jacksonville;FL;32225;2;03/10/2025 16:23;21/10/2025 16:23
10700;John Price;Caguas;PR;725;4;14/09/2025 10:24;03/10/2025 10:24
10701;Amanda Smith;Lynwood;CA;90262;1;13/09/2025 15:39;20/09/2025 15:39
10702;Mary Andrews;Upland;CA;91786;4;23/06/2025 18:52;26/06/2025 18:52
10703;Richard Dickson;Caguas;PR;725;2;16/06/2025 17:42;20/06/2025 17:42
10704;Judith Smith;Westminster;CA;92683;4;22/09/2025 4:56;22/09/2025 4:56
10705;Mary Potter;Orlando;FL;32808;3;04/01/2025 11:36;04/01/2025 11:36
10706;Joshua Smith;Visalia;CA;93277;4;25/09/2025 17:53;15/10/2025 17:53
10707;Mary Hansen;Caguas;PR;725;1;05/06/2025 10:15;16/06/2025 10:15
10708;Diana Smith;Asheboro;NC;27203;3;15/11/2025 4:42;02/12/2025 4:42
10709;Mary Ritter;Caguas;PR;725;5;30/01/2026 9:38;11/02/2026 9:38
10710;Rebecca Smith;Bartlett;IL;60103;4;31/01/2026 7:19;10/02/2026 7:19
10711;Cynthia Campbell;Caguas;PR;725;3;15/04/2025 3:28;16/04/2025 3:28
10712;Ann Rose;Brooklyn;NY;11230;2;25/07/2025 12:13;12/08/2025 12:13
10713;Mary Prince;Glendale;AZ;85301;5;13/07/2025 23:19;15/07/2025 23:19
10714;Samuel Smith;Caguas;PR;725;5;30/01/2025 23:43;07/02/2025 23:43
10715;Mary Brewer;Philadelphia;PA;19134;2;14/04/2025 17:51;02/05/2025 17:51
10716;John Hubbard;Lancaster;OH;43130;6;11/04/2025 11:35;22/04/2025 11:35
10717;Kelly Smith;Caguas;PR;725;4;05/05/2025 3:53;06/05/2025 3:53
10718;Mary Lambert;Marietta;GA;30066;4;01/06/2025 14:11;18/06/2025 14:11
10719;Andrew Smith;Caguas;PR;725;4;15/08/2025 17:43;20/08/2025 17:43
10720;Judith Gibbs;Bakersfield;CA;93304;2;29/08/2025 20:00;09/09/2025 20:00
10721;Mary Smith;Caguas;PR;725;1;12/10/2025 14:22;12/10/2025 14:22
10722;Donna Newton;Lake Forest;CA;92630;6;21/12/2025 16:34;27/12/2025 16:34
10723;Theresa Smith;San Pablo;CA;94806;5;17/07/2025 19:25;22/07/2025 19:25
10724;Mary Delgado;Caguas;PR;725;6;13/02/2025 13:14;17/02/2025 13:14
10725;Martha Smith;Chicago;IL;60622;2;30/03/2025 8:55;10/04/2025 8:55
10726;Mary Rojas;Kent;WA;98031;5;01/07/2025 6:13;03/07/2025 6:13
10727;Paul Stephenson;Caguas;PR;725;3;26/10/2025 10:44;11/11/2025 10:44
10728;Gloria Smith;West Orange;NJ;7052;6;02/09/2025 17:30;22/09/2025 17:30
10729;Mary Phillips;Caguas;PR;725;1;04/02/2026 1:21;06/02/2026 1:21
10730;Rachel Blackburn;Miami;FL;33147;6;08/06/2025 7:33;16/06/2025 7:33
10731;Mary Smith;Riverside;CA;92507;5;06/09/2025 0:18;14/09/2025 0:18
10732;Melissa Robertson;Hickory;NC;28601;4;23/08/2025 23:03;02/09/2025 23:03
10733;Mary Smith;Caguas;PR;725;1;27/08/2025 21:39;28/08/2025 21:39
10734;Emily Jones;Flushing;NY;11354;6;28/05/2025 20:37;09/06/2025 20:37
10735;Albert Valdez;Caguas;PR;725;2;12/01/2026 4:34;20/01/2026 4:34
10736;Mary Smith;South San Francisco;CA;94080;5;28/03/2025 8:58;07/04/2025 8:58
10737;Michael Lee;Broken Arrow;OK;74012;4;25/05/2025 19:02;31/05/2025 19:02
10738;Joshua Smith;Caguas;PR;725;4;30/08/2025 17:13;18/09/2025 17:13
10739;Doris Nguyen;Greeley;CO;80631;1;08/09/2025 0:37;08/09/2025 0:37
10740;Mary Garner;Caguas;PR;725;4;26/08/2025 7:15;02/09/2025 7:15
10741;Gary Stuart;Saint Louis;MO;63123;5;31/08/2025 16:09;02/09/2025 16:09
10742;Mary Smith;Cleveland;OH;44109;3;18/10/2025 8:24;28/10/2025 8:24
10743;John Hale;Caguas;PR;725;4;14/12/2025 10:53;30/12/2025 10:53
10744;Samantha Smith;Palatine;IL;60067;2;23/09/2025 17:19;24/09/2025 17:19
10745;Mary Shaffer;Caguas;PR;725;1;06/08/2025 4:18;17/08/2025 4:18
10746;Laura Smith;Winter Park;FL;32792;5;05/09/2025 16:28;07/09/2025 16:28
10747;Mary Bates;Caguas;PR;725;1;28/02/2026 18:06;01/03/2026 18:06
10748;Mark Smith;Aurora;IL;60504;3;04/09/2025 18:31;05/09/2025 18:31
10749;Mary Huff;Caguas;PR;725;4;18/10/2025 6:37;07/11/2025 6:37
10750;Jessica Smith;Tustin;CA;92780;5;03/08/2025 4:54;08/08/2025 4:54
10751;Amber Peterson;Caguas;PR;725;6;15/07/2025 19:02;16/07/2025 19:02
10752;Mary Smith;Richardson;TX;75080;4;27/05/2025 21:20;03/06/2025 21:20
10753;Gregory Mitchell;Caguas;PR;725;2;16/04/2025 12:17;29/04/2025 12:17
10754;Mary Ewing;Brooklyn;NY;11219;4;19/02/2026 14:42;24/02/2026 14:42
10755;Mark Smith;Philadelphia;PA;19143;1;13/01/2026 8:28;23/01/2026 8:28
10756;Mary Carlson;Silver Spring;MD;20906;4;16/05/2025 0:45;20/05/2025 0:45
10757;James Pacheco;Caguas;PR;725;3;24/06/2025 9:52;01/07/2025 9:52
10758;Steven Hardin;Marietta;GA;30067;3;18/07/2025 15:03;21/07/2025 15:03
10759;Douglas Smith;Caguas;PR;725;3;05/03/2026 3:29;10/03/2026 3:29
10760;Mary Lang;Oregon City;OR;97045;3;02/07/2025 16:21;13/07/2025 16:21
10761;David Smith;Caguas;PR;725;1;08/06/2025 20:04;28/06/2025 20:04
10762;Stephanie Vasquez;Antioch;TN;37013;3;16/03/2026 4:15;03/04/2026 4:15
10763;Angela Smith;Miami;FL;33177;3;03/01/2026 7:46;14/01/2026 7:46
10764;Janet Mccoy;Caguas;PR;725;4;23/03/2026 21:30;12/04/2026 21:30
10765;Mary Byrd;Milford;CT;6460;2;15/10/2025 11:50;01/11/2025 11:50
10766;Rose Roman;Caguas;PR;725;5;01/06/2025 7:10;04/06/2025 7:10
10767;Mary Mata;Garden Grove;CA;92840;4;30/01/2026 8:54;05/02/2026 8:54
10768;Lawrence Smith;Caguas;PR;725;3;15/11/2025 23:35;23/11/2025 23:35
10769;Mary Edwards;Los Angeles;CA;90026;3;12/12/2025 16:07;19/12/2025 16:07
10770;Anna Smith;La Crosse;WI;54601;6;03/06/2025 20:29;15/06/2025 20:29
10771;Aaron Smith;Caguas;PR;725;3;02/10/2025 16:42;15/10/2025 16:42
10772;Mary Mack;Carol Stream;IL;60188;5;23/08/2025 12:01;04/09/2025 12:01
10773;Christopher Smith;Caguas;PR;725;6;27/01/2026 14:40;01/02/2026 14:40
10774;Kenneth Perez;Columbus;GA;31907;4;02/07/2025 23:23;11/07/2025 23:23
10775;Mary Woodard;Caguas;PR;725;2;26/09/2025 15:45;11/10/2025 15:45
10776;Amy Compton;Fort Worth;TX;76106;4;03/01/2025 10:11;12/01/2025 10:11
10777;Martha Smith;Caguas;PR;725;4;21/07/2025 7:39;22/07/2025 7:39
10778;Mary Mercado;Lakewood;OH;44107;2;18/01/2025 3:41;02/02/2025 3:41
10779;Christine Smith;Milwaukee;WI;53215;1;02/07/2025 5:13;16/07/2025 5:13
10780;Mary Cuevas;Caguas;PR;725;2;17/08/2025 17:12;20/08/2025 17:12
10781;Andrea Smith;Hialeah;FL;33015;3;23/02/2025 16:08;28/02/2025 16:08
10782;Mary Hernandez;Compton;CA;90220;6;16/09/2025 20:57;30/09/2025 20:57
10783;Linda Smith;Caguas;PR;725;5;05/08/2025 6:39;22/08/2025 6:39
10784;Raymond Reed;Loveland;OH;45140;4;13/10/2025 16:56;22/10/2025 16:56
10785;Mary Smith;Caguas;PR;725;5;06/06/2025 18:14;17/06/2025 18:14
10786;Jose Myers;Stockton;CA;95206;3;26/07/2025 20:55;27/07/2025 20:55
10787;Mary Acosta;Blacksburg;VA;24060;5;29/09/2025 6:57;29/09/2025 6:57
10788;Kenneth Prince;Caguas;PR;725;4;25/08/2025 18:38;31/08/2025 18:38
10789;Kimberly Cooke;Pompano Beach;FL;33064;6;13/01/2026 5:47;15/01/2026 5:47
10790;Stephen Smith;Salina;KS;67401;4;06/08/2025 4:52;24/08/2025 4:52
10791;Mary Alvarado;Burnsville;MN;55337;3;21/03/2025 10:40;31/03/2025 10:40
10792;Frank Stokes;Winnetka;CA;91306;6;25/06/2025 0:14;27/06/2025 0:14
10793;Diane Smith;Caguas;PR;725;4;02/02/2025 4:57;13/02/2025 4:57
10794;Mary Fox;Lenoir;NC;28645;5;02/09/2025 8:21;21/09/2025 8:21
10795;William Smith;Caguas;PR;725;2;06/04/2025 23:03;15/04/2025 23:03
10796;Debra Hardy;Potomac;MD;20854;5;05/06/2025 13:58;19/06/2025 13:58
10797;Mary Smith;Salt Lake City;UT;84120;4;01/05/2025 4:14;16/05/2025 4:14
10798;Grace Moore;Caguas;PR;725;1;24/02/2026 18:19;07/03/2026 18:19
10799;Jane Smith;Brockton;MA;2301;3;14/09/2025 10:23;02/10/2025 10:23
10800;Mary Dunn;Arlington;TX;76010;5;28/10/2025 10:26;12/11/2025 10:26
10801;Ryan Larson;Saint Paul;MN;55124;5;31/08/2025 16:38;19/09/2025 16:38
10802;Mary Smith;Caguas;PR;725;5;12/06/2025 6:42;14/06/2025 6:42
10803;Laura Carey;San Juan;PR;926;2;18/08/2025 18:33;03/09/2025 18:33
10804;Austin Lester;Ridgewood;NY;11385;3;26/05/2025 20:37;30/05/2025 20:37
10805;Mary Smith;Chicago;IL;60639;3;11/02/2026 5:33;16/02/2026 5:33
10806;Scott Rodriguez;Fremont;CA;94539;1;01/06/2025 16:05;18/06/2025 16:05
10807;Benjamin Wilson;Caguas;PR;725;6;22/01/2026 11:29;06/02/2026 11:29
10808;Mary Taylor;Walnut;CA;91789;6;20/09/2025 8:48;22/09/2025 8:48
10809;Brandon Haney;Caguas;PR;725;6;30/04/2025 19:58;18/05/2025 19:58
10810;Mary Smith;North Bergen;NJ;7047;4;29/03/2026 22:11;14/04/2026 22:11
10811;Joshua Carter;Caguas;PR;725;4;26/02/2026 2:43;13/03/2026 2:43
10812;Mary Powell;Albuquerque;NM;87112;5;01/02/2025 0:03;12/02/2025 0:03
10813;Patricia Smith;Caguas;PR;725;2;11/02/2025 21:35;02/03/2025 21:35
10814;Carol Mejia;Washington;DC;20009;5;23/04/2025 14:48;06/05/2025 14:48
10815;Dennis Smith;Caguas;PR;725;2;15/01/2025 17:15;03/02/2025 17:15
10816;Henry Turner;Dallas;TX;75216;6;28/10/2025 13:33;12/11/2025 13:33
10817;Mary Warren;Miami;FL;33177;5;28/09/2025 3:06;18/10/2025 3:06
10818;James Smith;Caguas;PR;725;1;17/04/2025 17:41;26/04/2025 17:41
